City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
349,Rabo De Peixe,PT,37.8,-25.5833,71.11,88,75,2.3,broken clouds
350,Gravelbourg,CA,49.8834,-106.5512,80.87,29,1,7.27,clear sky
351,Pudozh,RU,61.8099,36.5345,56.71,74,100,4.88,overcast clouds
352,Sao Joao Da Barra,BR,-21.6403,-41.0511,68.97,72,0,12.5,clear sky
353,Sohatu,RO,44.3167,26.5,69.33,69,0,4.03,clear sky
354,Broome,US,42.2506,-75.833,75.45,65,40,1.01,scattered clouds
355,Tabas,IR,33.5959,56.9244,88.27,12,0,4.12,clear sky
356,Shizukuishi,JP,39.6833,140.9833,84.97,64,29,4.47,scattered clouds
357,Niono,ML,14.2526,-5.993,84.27,58,100,6.4,overcast clouds
358,Nishihara,JP,26.1842,127.7558,85.68,92,90,18.41,mist
359,Nicolas Bravo,MX,18.45,-88.9167,78.26,82,84,4.7,broken clouds
360,Hirara,JP,24.8,125.2833,86.27,84,75,14.97,broken clouds
361,Kutum,SD,14.2,24.6667,72.88,75,99,11.27,overcast clouds
362,Harper,LR,4.375,-7.7169,75.16,74,90,6.08,overcast clouds
363,Sao Filipe,CV,14.8961,-24.4956,73.92,74,23,5.68,few clouds
364,Dicabisagan,PH,17.0818,122.4157,88.88,61,100,4.47,overcast clouds
365,Ardino,BG,41.5833,25.1333,61.75,75,2,5.57,clear sky
366,Charters Towers,AU,-20.1,146.2667,73.51,23,29,14.23,scattered clouds
367,Dunedin,NZ,-45.8742,170.5036,48.79,42,100,15.01,overcast clouds
368,Mangrol,IN,21.1167,70.1167,81.28,85,100,20.07,light rain
369,Vila Velha,BR,-20.3297,-40.2925,62.55,88,0,2.3,clear sky
370,Ostrovnoy,RU,68.0531,39.5131,45.55,88,100,22.53,overcast clouds
371,Nivala,FI,63.9167,24.9667,54.68,95,14,4.05,few clouds
372,Namibe,AO,-15.1961,12.1522,67.37,55,0,6.69,clear sky
373,Hantsport,CA,45.0668,-64.1654,63.16,92,15,5.03,few clouds
374,Denpasar,ID,-8.65,115.2167,78.46,83,20,2.3,few clouds
375,Oistins,BB,13.0667,-59.5333,78.89,83,40,4.61,scattered clouds
376,Angoche,MZ,-16.2325,39.9086,70.29,63,90,18.52,overcast clouds
377,Outjo,NA,-20.1167,16.15,49.41,33,0,12.91,clear sky
378,Athens,GR,37.9795,23.7162,78.17,53,0,1.01,clear sky
379,Palmer,US,42.1584,-72.3287,72.21,70,100,4.56,overcast clouds
380,Lethem,GY,3.3803,-59.7968,79.05,76,100,3.69,overcast clouds
381,Wenatchee,US,47.4235,-120.3103,98.37,20,1,1.01,clear sky
382,Nome,US,64.5011,-165.4064,50.16,87,90,11.5,overcast clouds
383,Mahibadhoo,MV,3.7833,72.9667,82.44,76,96,6.85,overcast clouds
384,Luan,CH,46.3592,6.9759,60.03,93,100,1.97,overcast clouds
385,Pokhara,NP,28.2333,83.9833,75.85,95,99,2.15,overcast clouds
386,Praya,CV,14.9215,-23.5087,75.74,69,75,6.91,broken clouds
387,Fez,MA,34.0372,-4.9998,75.45,43,0,3.44,clear sky
388,Victoria Point,AU,-27.5833,153.3,72.09,40,44,8.01,scattered clouds
389,Ugoofaaru,MV,5.6667,73.0,81.0,79,100,13.27,light rain
390,Sinnamary,GF,5.3833,-52.95,77.45,89,97,9.71,moderate rain
391,Belaya Gora,RU,68.5333,146.4167,59.94,45,100,15.46,overcast clouds
392,Muncar,ID,-8.4333,114.3333,80.6,63,39,5.21,scattered clouds
393,Westport,US,41.1415,-73.3579,75.74,80,1,5.99,clear sky
394,Yumen,CN,40.2833,97.2,83.43,27,1,3.91,clear sky
395,Port Augusta,AU,-32.5,137.7667,57.7,52,7,18.12,clear sky
396,Asau,RO,46.4333,26.4,63.75,86,3,3.02,clear sky
397,Sibolga,ID,1.7427,98.7792,83.21,65,82,0.25,broken clouds
398,Saskylakh,RU,71.9167,114.0833,69.98,58,99,6.15,overcast clouds
399,Koslan,RU,63.4564,48.8989,45.45,97,100,5.93,overcast clouds
400,Iqaluit,CA,63.7506,-68.5145,44.33,87,75,8.05,broken clouds
401,Tautira,PF,-17.7333,-149.15,75.22,76,47,5.48,light rain
402,Manicore,BR,-5.8092,-61.3003,76.95,94,0,1.14,clear sky
403,Wheeling,US,42.1392,-87.929,86.23,81,20,3.44,few clouds
404,Tahta,EG,26.7693,31.5021,79.12,32,0,7.07,clear sky
405,Damavand,IR,35.7178,52.065,78.64,35,0,3.8,clear sky
406,Riyadh,SA,24.6877,46.7219,89.74,24,0,2.33,clear sky
407,Seoul,KR,37.5683,126.9778,91.81,47,0,9.22,clear sky
408,Ixtapa,MX,20.7,-105.2,87.03,70,75,11.5,broken clouds
409,Amarpur,IN,25.0333,86.9,84.99,76,47,7.07,scattered clouds
410,Nazareno,MX,25.3833,-103.4167,87.51,20,100,3.74,overcast clouds
411,Kenitra,MA,34.261,-6.5802,70.56,83,4,1.79,clear sky
412,Conceicao Do Araguaia,BR,-8.2578,-49.2647,77.13,57,0,3.44,clear sky
413,Asadabad,IR,34.7824,48.1185,75.0,23,5,5.86,clear sky
414,Nuuk,GL,64.1835,-51.7216,41.61,87,92,8.05,overcast clouds
415,Villazon,BO,-22.0866,-65.5942,45.97,25,5,6.51,clear sky
416,Berbera,SO,10.4396,45.0143,83.8,49,100,41.23,light rain
417,Rjukan,NO,59.8789,8.5941,61.47,76,10,0.87,clear sky
418,Elko,US,41.0002,-115.5012,95.02,8,70,8.01,broken clouds
419,Jiayuguan,CN,39.8167,98.3,78.31,42,73,4.83,light rain
420,Whitehorse,CA,60.7161,-135.0538,67.01,48,75,2.3,broken clouds
421,Sholapur,IN,17.6833,75.9167,75.58,83,100,11.21,overcast clouds
422,Yichun,CN,47.7,128.9,84.94,44,100,5.39,overcast clouds
423,Nelson Bay,AU,-32.7167,152.15,60.01,47,4,5.01,clear sky
424,Sokolo,ML,14.7328,-6.1219,78.89,79,100,11.79,overcast clouds
425,Nioro,GM,13.35,-15.75,76.86,75,100,6.26,overcast clouds
426,Cedartown,US,34.0537,-85.255,83.5,90,90,2.55,overcast clouds
427,Narsaq,GL,60.9167,-46.05,44.82,91,94,4.21,overcast clouds
428,Port Keats,AU,-14.25,129.55,88.3,28,65,6.08,broken clouds
429,Majene,ID,-3.5403,118.9707,80.85,73,98,10.89,overcast clouds
430,Mataruska Banja,RS,43.6901,20.6109,58.95,94,0,3.44,clear sky
431,Kivsharivka,UA,49.6213,37.7036,63.73,71,77,5.21,broken clouds
432,Bumba,CD,2.1833,22.4667,71.6,82,24,2.13,few clouds
433,Bolobo,CD,-2.1667,16.2333,70.11,51,11,4.23,few clouds
434,Tezu,IN,27.9167,96.1667,80.49,89,95,1.52,overcast clouds
435,Koulikoro,ML,14.0,-7.75,79.05,72,63,10.31,broken clouds
436,San Cristobal,VE,7.7669,-72.225,73.58,99,100,3.83,overcast clouds
437,Lamu,KE,-2.2717,40.902,77.22,74,78,22.59,broken clouds
438,Talakan,RU,50.3167,130.3667,80.35,65,61,7.76,broken clouds
439,Teknaf,BD,20.8624,92.3058,82.2,86,97,6.64,overcast clouds
440,Hami,CN,42.8,93.45,93.81,14,89,9.84,overcast clouds
441,Yaan,NG,7.3833,8.5667,70.03,95,40,4.27,scattered clouds
442,Grand Gaube,MU,-20.0064,57.6608,70.2,78,13,3.0,few clouds
443,Mlandizi,TZ,-6.7,38.7333,65.5,91,0,4.76,clear sky
444,Dakar,SN,14.6937,-17.4441,77.88,73,31,7.07,scattered clouds
445,Erenhot,CN,43.6475,111.9767,64.11,94,100,18.12,moderate rain
446,Korla,CN,41.7597,86.1469,89.26,23,0,18.28,clear sky
447,Plaeng Yao,TH,13.5847,101.284,84.94,95,100,7.43,light rain
448,Krasnoselkup,RU,65.7,82.4667,67.44,80,100,11.41,overcast clouds
449,Danielskuil,ZA,-28.1887,23.5395,36.54,55,0,8.57,clear sky
450,Beloha,MG,-25.1667,45.05,58.82,62,25,7.83,scattered clouds
451,Rawson,AR,-43.3002,-65.1023,46.31,46,100,18.19,overcast clouds
452,Marfino,RU,55.7028,37.3822,58.08,83,0,2.24,clear sky
453,Makakilo City,US,21.3469,-158.0858,89.92,60,40,14.97,scattered clouds
454,Prince Rupert,CA,54.3161,-130.3201,60.89,79,90,3.44,overcast clouds
455,Krasnoshchekovo,RU,51.6708,82.7289,70.2,77,6,4.36,clear sky
456,Marsh Harbour,BS,26.5412,-77.0636,80.38,69,100,6.64,overcast clouds
457,Airai,TL,-8.9266,125.4092,75.49,22,14,3.27,few clouds
458,Grindavik,IS,63.8424,-22.4338,48.56,93,75,8.05,broken clouds
459,Bairiki,KI,1.3292,172.9752,87.8,70,40,10.36,scattered clouds
460,Suntar,RU,62.1444,117.6319,73.72,42,98,8.68,overcast clouds
461,Paamiut,GL,61.994,-49.6678,40.89,85,96,10.07,overcast clouds
462,Kushima,JP,31.4583,131.2333,85.51,78,100,12.95,overcast clouds
463,Marrakesh,MA,31.6315,-8.0083,80.67,50,40,6.91,scattered clouds
464,Suratgarh,IN,29.3167,73.9,93.78,52,20,10.71,few clouds
465,Roma,US,43.2128,-75.4557,78.66,73,1,5.75,light rain
466,Buraydah,SA,26.326,43.975,90.05,16,11,4.94,few clouds
467,Dom Pedrito,BR,-30.9828,-54.6731,64.96,74,98,9.84,overcast clouds
468,Azanka,RU,58.0401,64.7893,61.02,78,96,4.09,overcast clouds
469,Boddam,GB,57.4667,-1.7833,51.71,89,3,9.01,clear sky
470,Uvat,RU,59.1433,68.8953,58.24,85,100,3.29,overcast clouds
471,Pimentel,PE,-6.8367,-79.9342,66.99,83,36,1.99,scattered clouds
472,Chunskiy,RU,56.0815,99.6342,78.04,40,10,7.52,clear sky
473,Skibotn,NO,69.3913,20.2679,50.47,99,100,3.58,light rain
474,Akyab,MM,20.15,92.9,83.16,82,100,8.43,overcast clouds
475,Daru,PG,-9.0763,143.2092,79.3,88,96,14.61,moderate rain
476,Cherskiy,RU,68.75,161.3,56.32,54,69,6.35,broken clouds
477,Sambava,MG,-14.2667,50.1667,67.19,89,100,13.24,moderate rain
478,Santiago Del Estero,AR,-27.7951,-64.2615,66.87,42,0,5.48,clear sky
479,Fuxin,CN,42.0156,121.6589,85.87,59,99,13.0,overcast clouds
480,Razole,IN,16.4833,81.8333,82.69,76,100,8.75,overcast clouds
481,Goderich,CA,43.7501,-81.7165,69.91,94,46,10.36,scattered clouds
482,Brokopondo,SR,4.75,-55.1667,77.29,86,100,6.73,overcast clouds
483,Lagoa,PT,39.05,-27.9833,68.45,84,96,16.6,overcast clouds
484,Mercedes,AR,-34.6515,-59.4307,59.04,97,98,5.06,moderate rain
485,Suhbaatar,MN,50.2314,106.2078,71.19,48,7,5.17,clear sky
486,Eucaliptus,BO,-17.5833,-67.5167,47.77,51,100,4.29,overcast clouds
487,Raahe,FI,64.6833,24.4833,57.29,88,7,6.89,clear sky
488,Brae,GB,60.3964,-1.353,55.31,82,99,4.81,overcast clouds
489,Ketchikan,US,55.3422,-131.6461,61.27,63,90,12.66,overcast clouds
490,Lishui,CN,28.4604,119.9103,76.03,94,100,8.05,light rain
491,Moose Factory,CA,51.2585,-80.6094,66.2,88,90,4.61,mist
492,Muana,BR,-1.5283,-49.2167,77.59,80,100,3.85,overcast clouds
493,Zhanakorgan,KZ,43.9098,67.2495,91.09,18,0,7.09,clear sky
494,Saint-Joseph,RE,-21.3667,55.6167,64.78,73,20,8.34,few clouds
495,Dharchula,IN,29.85,80.5333,75.79,94,99,1.79,overcast clouds
496,Dzhebariki-Khaya,RU,62.2167,135.8,67.15,85,100,4.43,light rain
497,Balkhash,KZ,46.844,74.9804,77.61,31,0,11.18,clear sky
498,Sovetskaya Gavan,RU,48.9723,140.2878,78.13,70,100,6.55,overcast clouds
499,Ahipara,NZ,-35.1667,173.1667,59.45,78,100,16.2,light rain
500,Haines Junction,CA,60.7522,-137.5108,60.75,51,100,5.75,overcast clouds
501,Duku,NG,11.2361,4.9073,71.55,96,94,4.97,overcast clouds
502,Ponnani,IN,10.767,75.9252,74.52,87,92,4.43,overcast clouds
503,Portland,US,45.5234,-122.6762,91.81,42,1,3.0,clear sky
504,Damghan,IR,36.1683,54.348,80.13,49,0,2.15,clear sky
505,Kinsale,IE,51.7075,-8.5306,61.97,94,20,4.61,few clouds
506,Sinegorye,RU,62.0788,150.477,60.93,82,100,8.01,overcast clouds
507,Lyngseidet,NO,69.5763,20.2189,50.47,98,100,2.39,overcast clouds
508,Bulgan,MN,48.8125,103.5347,64.63,62,100,4.43,overcast clouds
509,Waipawa,NZ,-41.4122,175.5153,57.83,62,0,10.13,clear sky
510,Slonim,BY,53.0867,25.3219,62.01,84,61,4.36,broken clouds
511,Tadine,NC,-21.55,167.8833,77.02,69,0,1.36,clear sky
512,Pietermaritzburg,ZA,-29.6168,30.3928,45.77,79,0,4.18,clear sky
513,Sterling,US,39.0062,-77.4286,79.29,74,90,1.01,overcast clouds
514,Pirgos,GR,35.1167,25.7178,76.68,68,0,19.35,clear sky
515,Zhangye,CN,38.9342,100.4517,73.51,63,100,5.14,overcast clouds
516,Port Macquarie,AU,-31.4333,152.9167,64.89,31,51,19.57,broken clouds
517,Tuatapere,NZ,-46.1333,167.6833,50.83,63,100,7.27,overcast clouds
518,Otofuke,JP,42.9917,143.2003,76.15,73,99,4.25,overcast clouds
519,Bom Jesus,BR,-9.0744,-44.3586,72.77,58,2,6.55,clear sky
520,Ust-Kuyga,RU,70.0167,135.6,63.66,46,40,12.1,scattered clouds
521,Smithers,CA,54.7804,-127.1743,68.32,45,20,18.41,few clouds
522,Botou,CN,38.0667,116.5667,89.83,52,1,6.06,clear sky
523,Baruun-Urt,MN,46.6806,113.2792,71.98,43,53,11.3,broken clouds
524,Hamilton,US,39.1834,-84.5333,80.94,74,1,1.01,clear sky
525,Arman,RU,59.7,150.1667,56.61,91,99,7.49,overcast clouds
526,Zalesovo,RU,53.9939,84.7431,66.09,92,100,4.23,overcast clouds
527,Nanakuli,US,21.3906,-158.1547,91.35,58,40,14.97,scattered clouds
528,Torbat-E Jam,IR,35.244,60.6225,80.31,16,0,12.3,clear sky
529,Oppdal,NO,62.5943,9.6912,57.69,79,33,2.44,scattered clouds
530,Mweka,CD,-4.85,21.5667,65.37,49,73,1.81,broken clouds
531,Vyazemskiy,RU,47.5378,134.7525,95.23,36,100,11.52,overcast clouds
532,Chilliwack,CA,49.1747,-121.9443,84.51,41,0,1.99,clear sky
533,Rocky Mountain House,CA,52.3668,-114.9188,76.75,49,62,1.14,broken clouds
534,Lata,PT,40.1629,-8.3327,60.06,95,19,1.36,few clouds
535,Fasa,IR,28.9383,53.6482,65.44,100,1,0.0,clear sky
536,Coihaique,CL,-45.5752,-72.0662,35.55,87,0,3.44,clear sky
537,Sao Miguel Do Araguaia,BR,-13.275,-50.1628,70.9,41,0,5.3,clear sky
538,Ossora,RU,59.2353,163.0719,60.66,84,100,7.96,overcast clouds
539,Laguna,US,38.421,-121.4238,103.32,27,1,5.99,clear sky
540,Baherden,TM,38.4362,57.4316,87.03,48,0,2.01,clear sky
541,Boguchany,RU,58.3814,97.4531,78.55,46,4,5.55,clear sky
542,Courtenay,CA,49.6866,-124.9936,84.99,39,20,4.61,few clouds
543,Amga,RU,60.8953,131.9608,75.42,52,35,9.31,scattered clouds
544,Hervey Bay,AU,-25.2986,152.8535,73.04,42,10,11.95,clear sky
545,Mazyr,BY,52.0495,29.2456,65.37,67,92,3.58,overcast clouds
546,Kavaratti,IN,10.5669,72.642,82.0,78,93,21.05,overcast clouds
547,Lodja,CD,-3.4833,23.4333,69.24,46,73,2.62,broken clouds
548,Altamont,US,42.2068,-121.7372,91.78,20,1,1.99,smoke
549,Kamenskiy,RU,50.8855,45.488,59.32,74,15,5.48,few clouds
550,Kamaishi,JP,39.2667,141.8833,83.35,72,38,8.25,scattered clouds
551,Kathmandu,NP,27.7167,85.3167,73.62,94,75,2.3,broken clouds
552,Alice,US,27.7523,-98.0697,89.02,70,1,9.22,clear sky
553,Pontianak,ID,-0.0333,109.3333,84.18,84,40,6.91,scattered clouds
554,Kasempa,ZM,-13.4584,25.8338,51.39,82,0,9.17,clear sky
555,Bagdarin,RU,54.4333,113.6,64.56,61,100,6.51,overcast clouds
556,Methoni,GR,36.8197,21.7049,77.22,63,0,3.2,clear sky
557,Pierre,US,44.3683,-100.351,90.52,44,1,4.0,clear sky
558,Komsomolskiy,UZ,40.4272,71.7189,83.12,32,0,2.3,clear sky
559,Rio Bueno,CL,-40.3167,-72.9667,46.54,94,100,2.75,overcast clouds
560,Kudahuvadhoo,MV,2.6708,72.8944,81.95,77,100,7.2,overcast clouds
561,Enumclaw,US,47.2043,-121.9915,83.43,49,0,4.0,clear sky
562,Salinopolis,BR,-0.6136,-47.3561,76.37,88,96,8.19,overcast clouds
563,Arraial Do Cabo,BR,-22.9661,-42.0278,69.71,76,0,23.2,clear sky
564,Luderitz,NA,-26.6481,15.1594,63.66,21,19,11.9,few clouds
565,Batemans Bay,AU,-35.7167,150.1833,61.11,36,7,15.3,clear sky
566,Galesong,ID,-5.3166,119.3661,78.82,54,9,4.18,clear sky
567,Khandyga,RU,62.6667,135.6,66.72,83,96,4.88,overcast clouds
568,Yichang,CN,30.7144,111.2847,87.39,61,0,1.01,light rain
569,Pangai,TO,-19.8,-174.35,78.15,77,0,2.39,clear sky
570,Machinga,MW,-15.1685,35.3,53.02,85,74,4.7,broken clouds
571,Ciudad Bolivar,VE,8.1222,-63.5497,78.24,87,100,4.21,overcast clouds
572,Novyy Urengoy,RU,66.0833,76.6333,54.9,85,98,6.33,overcast clouds
573,Mecca,SA,21.4267,39.8261,85.51,31,89,2.59,overcast clouds
574,Warwick,US,41.7001,-71.4162,70.52,86,92,4.29,overcast clouds
575,La Rioja,ES,42.25,-2.5,56.98,93,0,4.52,clear sky
576,Teya,RU,60.3778,92.6267,78.4,44,0,3.09,clear sky
577,Champerico,GT,14.3,-91.9167,83.73,76,77,2.62,broken clouds
578,Vung Tau,VN,10.346,107.0843,82.02,77,97,17.92,overcast clouds
579,Zatoka,UA,46.0725,30.4654,64.94,67,0,10.69,clear sky
580,Bastia,FR,42.6667,9.3333,76.33,91,75,2.3,broken clouds
581,Saint-Francois,FR,46.4154,3.9054,63.18,99,0,2.3,fog
582,Tinde,TZ,-3.8833,33.2,62.24,56,1,9.33,clear sky
583,Qandala,SO,11.472,49.8728,86.07,51,100,23.53,overcast clouds
584,Ballitoville,ZA,-29.539,31.2144,52.25,93,0,3.44,clear sky
585,Lachhmangarh,IN,27.8214,75.0251,87.44,65,57,12.5,broken clouds
586,Bourail,NC,-21.5667,165.4833,80.4,45,0,8.9,clear sky
587,San Quintin,MX,30.4833,-115.95,69.01,82,100,7.99,overcast clouds
588,Kampong Chhnang,KH,12.1667,104.55,80.11,78,100,5.48,overcast clouds
589,Harrison,US,30.4091,-89.0436,78.82,86,20,0.0,few clouds
590,Vilyuysk,RU,63.7553,121.6247,72.03,39,6,11.95,clear sky
591,Tsogni,GA,-2.7942,10.0988,69.84,85,93,1.5,overcast clouds
592,Bandarbeyla,SO,9.4942,50.8122,79.99,59,33,24.05,scattered clouds
593,Turukhansk,RU,65.8167,87.9833,73.72,54,0,17.49,clear sky
594,Sapa,PH,5.1544,120.3241,85.78,75,83,12.28,broken clouds
595,Cravo Norte,CO,6.3017,-70.2041,75.72,87,100,4.45,overcast clouds
596,Podgornoye,RU,51.735,39.1496,53.82,87,0,0.0,clear sky
597,Wasilla,US,61.5814,-149.4394,63.95,70,90,0.0,light rain
598,Ustrzyki Dolne,PL,49.4304,22.5938,64.13,100,39,4.41,scattered clouds
599,Gorontalo,ID,0.5412,123.0595,84.96,62,93,7.52,overcast clouds
600,Nizhneangarsk,RU,55.7833,109.55,66.04,49,52,8.21,broken clouds
601,Baker City,US,44.7749,-117.8344,91.92,21,1,9.22,clear sky
602,Barabai,ID,-2.5833,115.3833,85.89,49,8,0.51,clear sky
603,Olafsvik,IS,64.8945,-23.7142,49.66,78,95,9.66,overcast clouds
604,Jijiga,ET,9.35,42.8,58.62,78,99,23.58,overcast clouds
605,Det Udom,TH,14.906,105.0784,76.82,93,100,15.97,overcast clouds
606,Vardo,NO,70.3705,31.1107,46.26,85,97,25.64,overcast clouds
607,Bundaberg,AU,-24.85,152.35,73.22,21,5,10.0,clear sky
608,Vestmanna,FO,62.1564,-7.1664,49.12,100,90,8.05,mist
609,Cortez,US,37.3489,-108.5859,70.52,89,1,4.61,clear sky
610,Karasjok,NO,69.4719,25.5112,46.51,83,100,5.46,overcast clouds
611,Berlevag,NO,70.8578,29.0864,45.03,84,100,24.81,overcast clouds
612,Batsfjord,NO,70.6345,29.7185,44.67,88,100,24.27,overcast clouds
613,Samarai,PG,-10.6167,150.6667,80.04,83,97,14.83,overcast clouds
614,Shingu,JP,33.7333,135.9833,85.19,69,100,8.99,overcast clouds
615,Terrasini,IT,38.146,13.0844,79.43,38,0,2.3,clear sky
616,Rychvald,CZ,49.8662,18.3763,67.26,58,65,4.88,broken clouds
617,Meulaboh,ID,4.1363,96.1285,80.38,74,96,3.24,overcast clouds
618,Presque Isle,US,46.6811,-68.0159,70.23,68,1,5.75,clear sky
619,Costinesti,RO,43.95,28.6333,63.01,62,0,7.11,clear sky
620,Ushtobe,KZ,45.2514,77.9838,85.37,19,0,3.91,clear sky
621,General Roca,AR,-39.0333,-67.5833,41.4,39,92,4.94,overcast clouds
622,Ayan,RU,56.45,138.1667,59.65,90,88,5.26,overcast clouds
623,Batagay,RU,67.6333,134.6333,71.37,44,31,15.66,scattered clouds
624,Ferrol,ES,43.4832,-8.2369,62.67,85,99,4.92,overcast clouds
625,Parabel,RU,58.6978,81.4825,72.86,59,43,1.05,scattered clouds
626,Namuac,PH,18.6109,121.1657,85.28,72,100,14.74,overcast clouds
627,Khor,RU,47.8861,134.9464,95.09,39,100,10.54,overcast clouds
628,Bonavista,CA,48.6499,-53.1147,57.11,97,100,6.31,light rain
629,Bontang,ID,0.1333,117.5,83.25,68,94,7.09,overcast clouds
630,Beringovskiy,RU,63.05,179.3167,55.56,77,100,6.55,light rain
631,Tolaga Bay,NZ,-38.3667,178.3,56.77,72,86,11.14,overcast clouds
632,Nadym,RU,65.5333,72.5167,58.84,81,43,11.01,scattered clouds
633,Venice,US,27.0998,-82.4543,82.98,84,1,5.75,clear sky
634,Torres,BR,-29.3353,-49.7269,61.79,69,72,4.83,broken clouds
635,Kaseda,JP,31.4167,130.3167,85.23,76,100,18.52,overcast clouds
636,Kulhudhuffushi,MV,6.6221,73.07,79.83,85,96,20.65,light rain
637,Zemio,CF,5.0314,25.1361,67.01,96,68,2.46,broken clouds
638,Balotra,IN,25.8333,72.2333,84.42,74,98,16.8,overcast clouds
639,Babu,CN,24.4167,111.5167,87.57,68,34,4.72,scattered clouds
640,Cairns,AU,-16.9167,145.7667,84.07,63,74,16.11,broken clouds
641,Dunmore Town,BS,25.5,-76.65,82.35,76,100,10.67,overcast clouds
642,Capao Bonito,BR,-24.0058,-48.3494,53.55,57,0,2.35,clear sky
643,Emba,KZ,48.8264,58.1442,70.0,44,0,9.22,clear sky
644,Murray Bridge,AU,-35.1167,139.2667,56.43,66,23,21.61,few clouds
645,Mezhova,UA,48.2532,36.7347,62.64,63,0,4.18,clear sky
646,Cap Malheureux,MU,-19.9842,57.6142,70.29,78,9,3.0,clear sky
647,Marawi,PH,7.9986,124.2928,82.45,56,16,6.8,few clouds
648,Tilichiki,RU,60.4667,166.1,57.9,81,100,6.11,overcast clouds
649,Gotsu,JP,35.0,132.2167,82.54,59,100,2.51,overcast clouds
650,Bubaque,GW,11.2833,-15.8333,78.08,86,100,16.31,moderate rain
651,Escanaba,US,45.7453,-87.0646,76.96,61,1,5.75,clear sky
652,Basoko,CD,1.2391,23.616,73.4,82,96,1.03,overcast clouds
653,Buriti,BR,-22.9302,-45.3881,60.17,54,0,3.0,clear sky
654,Muros,ES,42.7762,-9.0603,63.23,93,86,3.71,overcast clouds
655,Were Ilu,ET,10.6,39.4333,52.07,96,100,2.86,overcast clouds
656,Lillehammer,NO,61.1146,10.4674,58.17,91,41,1.12,scattered clouds
657,Faya,SA,18.3851,42.4509,64.51,79,52,3.8,broken clouds
658,Matay,EG,28.419,30.7792,76.26,60,0,10.16,clear sky
659,Talant,FR,47.3369,5.0089,59.34,100,90,2.3,overcast clouds
660,Dawson Creek,CA,55.7666,-120.2362,73.04,33,1,13.8,clear sky
661,Deputatskiy,RU,69.3,139.9,56.53,52,27,13.13,scattered clouds
662,Presidencia Roque Saenz Pena,AR,-26.7852,-60.4388,78.44,36,43,11.01,scattered clouds
663,Albanel,CA,48.8832,-72.4487,71.74,49,100,11.5,overcast clouds
664,Phultala,BD,22.7,89.5167,83.95,83,92,5.03,overcast clouds
665,Huilong,CN,31.8111,121.655,79.03,93,100,39.64,light rain
666,Pamanukan,ID,-6.2842,107.8106,82.24,64,0,6.55,clear sky
667,Soyo,AO,-6.1349,12.3689,70.16,93,10,4.65,clear sky
668,Nalut,LY,30.3333,10.85,78.76,27,0,12.86,clear sky
669,Izhma,RU,65.0083,53.9113,44.74,97,100,6.96,overcast clouds
670,Jingdezhen,CN,29.2947,117.2079,86.16,64,51,7.54,light rain
671,Delray Beach,US,26.4615,-80.0728,82.99,84,20,3.44,few clouds
672,Ilebo,CD,-4.3167,20.5833,66.96,51,10,1.41,clear sky
673,Funadhoo,MV,6.15,73.2667,81.09,79,100,15.75,moderate rain
674,Omboue,GA,-1.5746,9.2618,72.97,78,100,4.92,overcast clouds
675,Agadir,MA,30.4202,-9.5982,70.25,72,6,4.52,clear sky
676,Santa Ines,BR,-3.6667,-45.38,74.28,56,11,1.66,few clouds
677,Padang,ID,-0.9492,100.3543,82.45,65,51,0.58,broken clouds
678,Grajau,BR,-5.8194,-46.1386,74.68,52,33,2.95,scattered clouds
679,Solnechnyy,RU,50.7214,136.6319,92.61,34,65,10.8,broken clouds
680,Pilar,BR,-9.5972,-35.9567,71.53,85,22,6.91,few clouds
681,Baloda,IN,22.15,82.4833,76.91,90,99,8.97,overcast clouds
682,Sauda,NO,59.6506,6.3542,60.67,83,5,3.0,clear sky
683,Antofagasta,CL,-23.65,-70.4,56.48,72,22,7.94,few clouds
684,Beidao,CN,34.5686,105.8933,75.76,75,99,2.66,overcast clouds
685,Mananara,MG,-16.1667,49.7667,65.88,89,91,6.78,overcast clouds
686,Bakchar,RU,57.0186,82.0711,72.0,57,15,2.44,few clouds
687,Richards Bay,ZA,-28.783,32.0377,52.81,77,13,4.9,few clouds
688,Ternate,ID,0.8,127.4,83.95,73,79,9.71,broken clouds
689,Itacoatiara,BR,-3.1431,-58.4442,80.11,63,100,2.28,overcast clouds
690,Honningsvag,NO,70.9821,25.9704,45.59,80,100,21.92,overcast clouds
691,Nkpor,NG,6.1516,6.8446,70.23,89,75,3.22,broken clouds
692,Tonj,SS,7.2737,28.6822,69.3,96,100,4.25,overcast clouds
693,Warrington,GB,53.3925,-2.5802,60.8,80,100,1.01,overcast clouds
